"Year","County","Race","Mortality Rate","Births","Deaths"
2014,"ALLEGHANY","Hispanic",0,19,0
2014,"ALLEGHANY","White",0,79,0
2014,"ANSON","Black",0,136,0
2014,"ANSON","Hispanic",0,2,0
2014,"ANSON","Other",0,1,0
2014,"ANSON","White",20.8333333333333,96,2
2014,"ASHE","Black",0,1,0
2014,"ASHE","Hispanic",47.6190476190476,21,1
2014,"ASHE","Other",0,1,0
2014,"ASHE","White",0,200,0
2014,"AVERY","Black",0,1,0
2014,"AVERY","Hispanic",0,11,0
2014,"AVERY","Native American",0,1,0
2014,"AVERY","Other",0,2,0
2014,"AVERY","White",10.2040816326531,98,1
2014,"BEAUFORT","Black",40.8163265306122,147,6
2014,"BEAUFORT","Hispanic",0,53,0
2014,"BEAUFORT","Native American",0,1,0
2014,"BEAUFORT","Other",0,5,0
2014,"BEAUFORT","White",8.40336134453782,238,2
2014,"BERTIE","Black",16.3934426229508,122,2
2014,"BERTIE","White",0,42,0
2014,"BRUNSWICK","Black",7.75193798449612,129,1
2014,"BRUNSWICK","Hispanic",0,89,0
2014,"BRUNSWICK","Native American",0,6,0
2014,"BRUNSWICK","Other",0,11,0
2014,"BRUNSWICK","White",3.4965034965035,858,3
2014,"BUNCOMBE","Black",33.175355450237,211,7
2014,"BUNCOMBE","Hispanic",7.35294117647059,272,2
2014,"BUNCOMBE","Native American",0,6,0
2014,"BUNCOMBE","Other",0,50,0
2014,"BUNCOMBE","White",3.95061728395062,2025,8
2014,"BURKE","Black",0,42,0
2014,"BURKE","Hispanic",25.4237288135593,118,3
2014,"BURKE","Native American",0,3,0
2014,"BURKE","Other",0,63,0
2014,"BURKE","White",10.6544901065449,657,7
2014,"CABARRUS","Black",5.03778337531486,397,2
2014,"CABARRUS","Hispanic",4.92610837438424,406,2
2014,"CABARRUS","Native American",0,7,0
2014,"CABARRUS","Other",0,96,0
2014,"CABARRUS","White",7.06214689265537,1416,10
2014,"CALDWELL","Black",0,39,0
2014,"CALDWELL","Hispanic",14.9253731343284,67,1
2014,"CALDWELL","Native American",0,1,0
2014,"CALDWELL","Other",0,11,0
2014,"CALDWELL","White",15.5807365439093,706,11
2014,"CAMDEN","Black",0,10,0
2014,"CAMDEN","Hispanic",0,4,0
2014,"CAMDEN","Other",0,4,0
2014,"CAMDEN","White",0,76,0
2014,"CARTERET","Black",27.027027027027,37,1
2014,"CARTERET","Hispanic",0,40,0
2014,"CARTERET","Native American",0,4,0
2014,"CARTERET","Other",0,15,0
2014,"CARTERET","White",4.16666666666667,480,2
2014,"CASWELL","Black",43.4782608695652,69,3
2014,"CASWELL","Hispanic",0,10,0
2014,"CASWELL","Other",0,1,0
2014,"CASWELL","White",0,129,0
2014,"CATAWBA","Black",14.7783251231527,203,3
2014,"CATAWBA","Hispanic",7.09219858156028,282,2
2014,"CATAWBA","Native American",0,1,0
2014,"CATAWBA","Other",7.19424460431655,139,1
2014,"CATAWBA","White",5.12382578992314,1171,6
2014,"CHATHAM","Black",23.5294117647059,85,2
2014,"CHATHAM","Hispanic",20.6896551724138,145,3
2014,"CHATHAM","Native American",0,1,0
2014,"CHATHAM","Other",0,14,0
2014,"CHATHAM","White",11.1731843575419,358,4
2014,"CHEROKEE","Black",0,6,0
2014,"CHEROKEE","Hispanic",125,8,1
2014,"CHEROKEE","Native American",0,3,0
2014,"CHEROKEE","Other",0,2,0
2014,"CHEROKEE","White",12.4223602484472,161,2
2014,"CHOWAN","Black",0,39,0
2014,"CHOWAN","Hispanic",0,8,0
2014,"CHOWAN","Other",0,1,0
2014,"CHOWAN","White",13.5135135135135,74,1
2014,"CLAY","Black",0,1,0
2014,"CLAY","Hispanic",0,2,0
2014,"CLAY","Native American",0,1,0
2014,"CLAY","Other",0,1,0
2014,"CLAY","White",0,61,0
2014,"CLEVELAND","Black",15.9362549800797,251,4
2014,"CLEVELAND","Hispanic",0,48,0
2014,"CLEVELAND","Native American",0,3,0
2014,"CLEVELAND","Other",0,10,0
2014,"CLEVELAND","White",4.08163265306122,735,3
2014,"COLUMBUS","Black",26.7379679144385,187,5
2014,"COLUMBUS","Hispanic",30.7692307692308,65,2
2014,"COLUMBUS","Native American",41.6666666666667,24,1
2014,"COLUMBUS","Other",0,2,0
2014,"COLUMBUS","White",3.09597523219814,323,1
2014,"CRAVEN","Black",3.43642611683849,291,1
2014,"CRAVEN","Hispanic",0,147,0
2014,"CRAVEN","Native American",0,8,0
2014,"CRAVEN","Other",12.987012987013,77,1
2014,"CRAVEN","White",5.16528925619835,968,5
2014,"CUMBERLAND","Black",18.0722891566265,1992,36
2014,"CUMBERLAND","Hispanic",9.23482849604222,758,7
2014,"CUMBERLAND","Native American",9.80392156862745,102,1
2014,"CUMBERLAND","Other",8.92857142857143,224,2
2014,"CUMBERLAND","White",6.9848661233993,2577,18
2014,"CURRITUCK","Black",0,13,0
2014,"CURRITUCK","Hispanic",111.111111111111,18,2
2014,"CURRITUCK","Native American",0,3,0
2014,"CURRITUCK","Other",250,4,1
2014,"CURRITUCK","White",5.10204081632653,196,1
2014,"DARE","Black",0,9,0
2014,"DARE","Hispanic",0,45,0
2014,"DARE","Other",0,5,0
2014,"DARE","White",6.94444444444444,288,2
2014,"DAVIDSON","Black",11.3636363636364,176,2
2014,"DAVIDSON","Hispanic",4.67289719626168,214,1
2014,"DAVIDSON","Native American",0,4,0
2014,"DAVIDSON","Other",0,47,0
2014,"DAVIDSON","White",3.05810397553517,1308,4
2014,"DAVIE","Black",62.5,16,1
2014,"DAVIE","Hispanic",0,44,0
2014,"DAVIE","Native American",0,1,0
2014,"DAVIE","Other",0,4,0
2014,"DAVIE","White",3.40136054421769,294,1
2014,"DUPLIN","Black",6.06060606060606,165,1
2014,"DUPLIN","Hispanic",3.41296928327645,293,1
2014,"DUPLIN","Native American",0,4,0
2014,"DUPLIN","Other",0,8,0
2014,"DUPLIN","White",3.32225913621262,301,1
2014,"DURHAM","Black",16.0857908847185,1492,24
2014,"DURHAM","Hispanic",5.29100529100529,945,5
2014,"DURHAM","Native American",0,7,0
2014,"DURHAM","Other",6.62251655629139,302,2
2014,"DURHAM","White",4.67836257309941,1710,8
2014,"EDGECOMBE","Black",9.85221674876847,406,4
2014,"EDGECOMBE","Hispanic",0,33,0
2014,"EDGECOMBE","Native American",0,1,0
2014,"EDGECOMBE","Other",0,5,0
2014,"EDGECOMBE","White",0,152,0
2014,"FORSYTH","Black",10.6788710907704,1311,14
2014,"FORSYTH","Hispanic",3.125,960,3
2014,"FORSYTH","Native American",0,8,0
2014,"FORSYTH","Other",6.57894736842105,152,1
2014,"FORSYTH","White",5.22813688212928,2104,11
2014,"FRANKLIN","Black",10.3626943005181,193,2
2014,"FRANKLIN","Hispanic",0,62,0
2014,"FRANKLIN","Native American",0,1,0
2014,"FRANKLIN","Other",0,3,0
2014,"FRANKLIN","White",12.7226463104326,393,5
2014,"GASTON","Black",12.7659574468085,470,6
2014,"GASTON","Hispanic",4.18410041841004,239,1
2014,"GASTON","Native American",0,8,0
2014,"GASTON","Other",0,50,0
2014,"GASTON","White",5.74382538770821,1741,10
2014,"GATES","Black",0,24,0
2014,"GATES","Hispanic",0,2,0
2014,"GATES","Other",0,1,0
2014,"GATES","White",21.2765957446809,47,1
2014,"GRAHAM","Hispanic",0,3,0
2014,"GRAHAM","Native American",0,6,0
2014,"GRAHAM","White",0,79,0
2014,"GRANVILLE","Black",5.37634408602151,186,1
2014,"GRANVILLE","Hispanic",15.625,64,1
2014,"GRANVILLE","Native American",0,3,0
2014,"GRANVILLE","Other",0,9,0
2014,"GRANVILLE","White",7.09219858156028,282,2
2014,"GREENE","Black",11.6279069767442,86,1
2014,"GREENE","Hispanic",0,52,0
2014,"GREENE","Other",0,1,0
2014,"GREENE","White",0,77,0
2014,"GUILFORD","Black",13.6759220886863,2413,33
2014,"GUILFORD","Hispanic",5.18134715025907,772,4
2014,"GUILFORD","Native American",0,27,0
2014,"GUILFORD","Other",4.21052631578947,475,2
2014,"GUILFORD","White",3.81517592200085,2359,9
2014,"HALIFAX","Black",14.2450142450142,351,5
2014,"HALIFAX","Hispanic",0,27,0
2014,"HALIFAX","Native American",0,16,0
2014,"HALIFAX","Other",0,6,0
2014,"HALIFAX","White",5.29100529100529,189,1
2014,"HARNETT","Black",24.9376558603491,401,10
2014,"HARNETT","Hispanic",0,309,0
2014,"HARNETT","Native American",0,25,0
2014,"HARNETT","Other",23.2558139534884,43,1
2014,"HARNETT","White",9.29839391377853,1183,11
2014,"HAYWOOD","Black",0,7,0
2014,"HAYWOOD","Hispanic",0,33,0
2014,"HAYWOOD","Native American",0,3,0
2014,"HAYWOOD","Other",0,9,0
2014,"HAYWOOD","White",5.90551181102362,508,3
2014,"HENDERSON","Black",0,40,0
2014,"HENDERSON","Hispanic",4.97512437810945,201,1
2014,"HENDERSON","Native American",0,1,0
2014,"HENDERSON","Other",0,29,0
2014,"HENDERSON","White",3.59712230215827,834,3
2014,"HERTFORD","Black",37.9746835443038,158,6
2014,"HERTFORD","Hispanic",0,11,0
2014,"HERTFORD","Native American",0,2,0
2014,"HERTFORD","Other",0,1,0
2014,"HERTFORD","White",21.7391304347826,46,1
2014,"HOKE","Black",13.3928571428571,224,3
2014,"HOKE","Hispanic",12.7388535031847,157,2
2014,"HOKE","Native American",0,64,0
2014,"HOKE","Other",0,26,0
2014,"HOKE","White",0,468,0
2014,"HYDE","Black",0,5,0
2014,"HYDE","Hispanic",0,8,0
2014,"HYDE","White",0,24,0
2014,"IREDELL","Black",27.7777777777778,252,7
2014,"IREDELL","Hispanic",0,176,0
2014,"IREDELL","Native American",1000,1,1
2014,"IREDELL","Other",10.989010989011,91,1
2014,"IREDELL","White",3.24939073923639,1231,4
2014,"JACKSON","Black",0,2,0
2014,"JACKSON","Hispanic",0,34,0
2014,"JACKSON","Native American",0,68,0
2014,"JACKSON","Other",0,8,0
2014,"JACKSON","White",0,284,0
2014,"JOHNSTON","Black",5.58659217877095,358,2
2014,"JOHNSTON","Hispanic",6.45161290322581,465,3
2014,"JOHNSTON","Native American",0,5,0
2014,"JOHNSTON","Other",0,24,0
2014,"JOHNSTON","White",4.22237860661506,1421,6
2014,"JONES","Black",0,32,0
2014,"JONES","Hispanic",0,8,0
2014,"JONES","Native American",0,2,0
2014,"JONES","White",0,62,0
2014,"LEE","Black",11.2994350282486,177,2
2014,"LEE","Hispanic",4.32900432900433,231,1
2014,"LEE","Native American",0,1,0
2014,"LEE","Other",0,6,0
2014,"LEE","White",2.77008310249307,361,1
2014,"LENOIR","Black",13.0293159609121,307,4
2014,"LENOIR","Hispanic",0,92,0
2014,"LENOIR","Native American",0,2,0
2014,"LENOIR","Other",0,5,0
2014,"LENOIR","White",11.1940298507463,268,3
2014,"LINCOLN","Black",21.7391304347826,46,1
2014,"LINCOLN","Hispanic",11.4942528735632,87,1
2014,"LINCOLN","Other",0,12,0
2014,"LINCOLN","White",2.9940119760479,668,2
2014,"MACON","Black",0,1,0
2014,"MACON","Hispanic",0,50,0
2014,"MACON","Native American",0,2,0
2014,"MACON","Other",0,1,0
2014,"MACON","White",10.8695652173913,276,3
2014,"MADISON","Black",0,1,0
2014,"MADISON","Hispanic",0,7,0
2014,"MADISON","Other",0,1,0
2014,"MADISON","White",27.3224043715847,183,5
2014,"MARTIN","Black",9.61538461538462,104,1
2014,"MARTIN","Hispanic",0,9,0
2014,"MARTIN","Native American",0,1,0
2014,"MARTIN","Other",0,1,0
2014,"MARTIN","White",0,115,0
2014,"MCDOWELL","Black",0,15,0
2014,"MCDOWELL","Hispanic",46.5116279069767,43,2
2014,"MCDOWELL","Other",0,6,0
2014,"MCDOWELL","White",10.498687664042,381,4
2014,"MECKLENBURG","Black",8.96370791429821,4574,41
2014,"MECKLENBURG","Hispanic",7.69230769230769,2730,21
2014,"MECKLENBURG","Native American",0,34,0
2014,"MECKLENBURG","Other",2.36779794790845,1267,3
2014,"MECKLENBURG","White",4.54466002447125,5721,26
2014,"MITCHELL","Hispanic",0,14,0
2014,"MITCHELL","Other",0,1,0
2014,"MITCHELL","White",7.93650793650794,126,1
2014,"MONTGOMERY","Black",28.9855072463768,69,2
2014,"MONTGOMERY","Hispanic",0,99,0
2014,"MONTGOMERY","Native American",0,2,0
2014,"MONTGOMERY","Other",0,5,0
2014,"MONTGOMERY","White",6.99300699300699,143,1
2014,"MOORE","Black",0,146,0
2014,"MOORE","Hispanic",16.9491525423729,118,2
2014,"MOORE","Native American",0,11,0
2014,"MOORE","Other",0,17,0
2014,"MOORE","White",2.77777777777778,720,2
2014,"NASH","Black",15.2173913043478,460,7
2014,"NASH","Hispanic",0,122,0
2014,"NASH","Native American",0,5,0
2014,"NASH","Other",0,13,0
2014,"NASH","White",4.69483568075117,426,2
2014,"NEW HANOVER","Black",5.05050505050505,396,2
2014,"NEW HANOVER","Hispanic",0,240,0
2014,"NEW HANOVER","Native American",0,7,0
2014,"NEW HANOVER","Other",0,43,0
2014,"NEW HANOVER","White",0.632111251580278,1582,1
2014,"NORTHAMPTON","Black",20,100,2
2014,"NORTHAMPTON","Hispanic",0,4,0
2014,"NORTHAMPTON","White",16.9491525423729,59,1
2014,"ONSLOW","Black",15.2284263959391,591,9
2014,"ONSLOW","Hispanic",8.62068965517241,580,5
2014,"ONSLOW","Native American",0,26,0
2014,"ONSLOW","Other",7.40740740740741,135,1
2014,"ONSLOW","White",4.97017892644135,3018,15
2014,"ORANGE","Black",10.989010989011,182,2
2014,"ORANGE","Hispanic",5.58659217877095,179,1
2014,"ORANGE","Native American",0,2,0
2014,"ORANGE","Other",0,133,0
2014,"ORANGE","White",4.1958041958042,715,3
2014,"PAMLICO","Black",66.6666666666667,15,1
2014,"PAMLICO","Hispanic",0,3,0
2014,"PAMLICO","Other",0,3,0
2014,"PAMLICO","White",14.4927536231884,69,1
2014,"PASQUOTANK","Black",9.9009900990099,202,2
2014,"PASQUOTANK","Hispanic",0,27,0
2014,"PASQUOTANK","Native American",0,2,0
2014,"PASQUOTANK","Other",0,6,0
2014,"PASQUOTANK","White",3.50877192982456,285,1
2014,"PENDER","Black",31.5789473684211,95,3
2014,"PENDER","Hispanic",0,77,0
2014,"PENDER","Native American",0,1,0
2014,"PENDER","Other",0,3,0
2014,"PENDER","White",2.21238938053097,452,1
2014,"PERQUIMANS","Black",0,28,0
2014,"PERQUIMANS","Hispanic",0,4,0
2014,"PERQUIMANS","Native American",0,1,0
2014,"PERQUIMANS","Other",0,2,0
2014,"PERQUIMANS","White",0,87,0
2014,"PERSON","Black",23.0769230769231,130,3
2014,"PERSON","Hispanic",0,25,0
2014,"PERSON","Other",0,3,0
2014,"PERSON","White",0,274,0
2014,"PITT","Black",16.7785234899329,894,15
2014,"PITT","Hispanic",15.7894736842105,190,3
2014,"PITT","Native American",0,5,0
2014,"PITT","Other",17.8571428571429,56,1
2014,"PITT","White",9.32642487046632,965,9
2014,"POLK","Black",0,14,0
2014,"POLK","Hispanic",83.3333333333333,12,1
2014,"POLK","Other",0,1,0
2014,"POLK","White",7.8740157480315,127,1
2014,"RANDOLPH","Black",8.84955752212389,113,1
2014,"RANDOLPH","Hispanic",3.38983050847458,295,1
2014,"RANDOLPH","Native American",0,3,0
2014,"RANDOLPH","Other",0,31,0
2014,"RANDOLPH","White",4.34027777777778,1152,5
2014,"RICHMOND","Black",6.49350649350649,154,1
2014,"RICHMOND","Hispanic",0,57,0
2014,"RICHMOND","Native American",0,33,0
2014,"RICHMOND","Other",0,5,0
2014,"RICHMOND","White",8.03212851405622,249,2
2014,"ROBESON","Black",17.2839506172839,405,7
2014,"ROBESON","Hispanic",11.5830115830116,259,3
2014,"ROBESON","Native American",11.968085106383,752,9
2014,"ROBESON","Other",0,27,0
2014,"ROBESON","White",22.3463687150838,358,8
2014,"ROCKINGHAM","Black",15.0753768844221,199,3
2014,"ROCKINGHAM","Hispanic",0,104,0
2014,"ROCKINGHAM","Native American",0,3,0
2014,"ROCKINGHAM","Other",0,12,0
2014,"ROCKINGHAM","White",3.12989045383412,639,2
2014,"ROWAN","Black",24.4755244755245,286,7
2014,"ROWAN","Hispanic",0,210,0
2014,"ROWAN","Native American",0,9,0
2014,"ROWAN","Other",0,19,0
2014,"ROWAN","White",9.91080277502478,1009,10
2014,"RUTHERFORD","Black",0,74,0
2014,"RUTHERFORD","Hispanic",0,55,0
2014,"RUTHERFORD","Native American",0,3,0
2014,"RUTHERFORD","Other",0,6,0
2014,"RUTHERFORD","White",7.61904761904762,525,4
2014,"SAMPSON","Black",5.20833333333333,192,1
2014,"SAMPSON","Hispanic",3.38983050847458,295,1
2014,"SAMPSON","Native American",0,13,0
2014,"SAMPSON","Other",0,5,0
2014,"SAMPSON","White",3.05810397553517,327,1
2014,"SCOTLAND","Black",4.71698113207547,212,1
2014,"SCOTLAND","Hispanic",0,12,0
2014,"SCOTLAND","Native American",14.4927536231884,69,1
2014,"SCOTLAND","Other",0,2,0
2014,"SCOTLAND","White",21.2765957446809,141,3
2014,"STANLY","Black",19.4174757281553,103,2
2014,"STANLY","Hispanic",0,42,0
2014,"STANLY","Native American",0,4,0
2014,"STANLY","Other",0,27,0
2014,"STANLY","White",3.71057513914657,539,2
2014,"STOKES","Black",0,14,0
2014,"STOKES","Hispanic",0,6,0
2014,"STOKES","Native American",0,1,0
2014,"STOKES","Other",0,5,0
2014,"STOKES","White",5.31914893617021,376,2
2014,"SURRY","Black",38.4615384615385,26,1
2014,"SURRY","Hispanic",0,145,0
2014,"SURRY","Native American",0,2,0
2014,"SURRY","Other",0,7,0
2014,"SURRY","White",5.20833333333333,576,3
2014,"SWAIN","Hispanic",0,13,0
2014,"SWAIN","Native American",22.2222222222222,90,2
2014,"SWAIN","White",10.4166666666667,96,1
2014,"TRANSYLVANIA","Black",0,15,0
2014,"TRANSYLVANIA","Hispanic",0,18,0
2014,"TRANSYLVANIA","Native American",0,3,0
2014,"TRANSYLVANIA","Other",0,4,0
2014,"TRANSYLVANIA","White",4.11522633744856,243,1
2014,"TYRRELL","Black",0,11,0
2014,"TYRRELL","Hispanic",0,7,0
2014,"TYRRELL","White",45.4545454545455,22,1
2014,"UNION","Black",15.7728706624606,317,5
2014,"UNION","Hispanic",7.8125,384,3
2014,"UNION","Native American",0,3,0
2014,"UNION","Other",13.5135135135135,74,1
2014,"UNION","White",3.15656565656566,1584,5
2014,"VANCE","Black",10.1010101010101,297,3
2014,"VANCE","Hispanic",0,72,0
2014,"VANCE","Native American",0,1,0
2014,"VANCE","Other",250,4,1
2014,"VANCE","White",0,180,0
2014,"WAKE","Black",9.73674720519293,2773,27
2014,"WAKE","Hispanic",5.26315789473684,1900,10
2014,"WAKE","Native American",0,21,0
2014,"WAKE","Other",0.885739592559787,1129,1
2014,"WAKE","White",3.11850311850312,6734,21
2014,"WARREN","Black",37.3831775700935,107,4
2014,"WARREN","Hispanic",0,8,0
2014,"WARREN","Native American",0,9,0
2014,"WARREN","Other",0,3,0
2014,"WARREN","White",0,66,0
2014,"WASHINGTON","Black",0,57,0
2014,"WASHINGTON","Hispanic",0,10,0
2014,"WASHINGTON","Other",0,2,0
2014,"WASHINGTON","White",0,47,0
2014,"WATAUGA","Black",0,6,0
2014,"WATAUGA","Hispanic",0,19,0
2014,"WATAUGA","Other",0,11,0
2014,"WATAUGA","White",3.01204819277108,332,1
2014,"WAYNE","Black",7.43494423791822,538,4
2014,"WAYNE","Hispanic",3.05810397553517,327,1
2014,"WAYNE","Native American",0,5,0
2014,"WAYNE","Other",0,37,0
2014,"WAYNE","White",2.49376558603491,802,2
2014,"WILKES","Black",0,34,0
2014,"WILKES","Hispanic",0,79,0
2014,"WILKES","Native American",0,1,0
2014,"WILKES","Other",0,6,0
2014,"WILKES","White",10.7142857142857,560,6
2014,"WILSON","Black",5.03778337531486,397,2
2014,"WILSON","Hispanic",6.5359477124183,153,1
2014,"WILSON","Native American",0,1,0
2014,"WILSON","Other",100,10,1
2014,"WILSON","White",0,367,0
2014,"YANCEY","Hispanic",0,23,0
2014,"YANCEY","Other",0,2,0
2014,"YANCEY","White",0,147,0
2015,"ALAMANCE","Black",17.9948586118252,389,7
2015,"ALAMANCE","Hispanic",8.02139037433155,374,3
2015,"ALAMANCE","Native American",0,11,0
2015,"ALAMANCE","Other",0,33,0
2015,"ALAMANCE","White",4.16666666666667,960,4
2015,"ALEXANDER","Black",0,21,0
2015,"ALEXANDER","Hispanic",0,11,0
2015,"ALEXANDER","Native American",0,1,0
2015,"ALEXANDER","Other",0,8,0
2015,"ALEXANDER","White",3.32225913621262,301,1
2015,"ALLEGHANY","Black",0,2,0
2015,"ALLEGHANY","Hispanic",45.4545454545455,22,1
2015,"ALLEGHANY","Native American",0,1,0
2015,"ALLEGHANY","White",0,79,0
2015,"ANSON","Black",15.625,128,2
2015,"ANSON","Hispanic",0,7,0
2015,"ANSON","Other",400,5,2
2015,"ANSON","White",0,89,0
2015,"ASHE","Black",0,1,0
2015,"ASHE","Hispanic",0,22,0
2015,"ASHE","White",5.29100529100529,189,1
2015,"AVERY","Black",0,1,0
2015,"AVERY","Hispanic",86.9565217391304,23,2
2015,"AVERY","White",0,122,0
2015,"BEAUFORT","Black",6.49350649350649,154,1
2015,"BEAUFORT","Hispanic",30.7692307692308,65,2
2015,"BEAUFORT","Native American",0,3,0
2015,"BEAUFORT","Other",0,3,0
2015,"BEAUFORT","White",19.3798449612403,258,5
2015,"BERTIE","Black",33.8983050847458,118,4
2015,"BERTIE","Hispanic",0,6,0
2015,"BERTIE","Native American",0,2,0
2015,"BERTIE","Other",0,3,0
2015,"BERTIE","White",0,40,0
2015,"BRUNSWICK","Black",0,131,0
2015,"BRUNSWICK","Hispanic",0,105,0
2015,"BRUNSWICK","Native American",0,10,0
2015,"BRUNSWICK","Other",0,14,0
2015,"BRUNSWICK","White",2.5706940874036,778,2
2015,"BUNCOMBE","Black",20,200,4
2015,"BUNCOMBE","Hispanic",3.4965034965035,286,1
2015,"BUNCOMBE","Native American",0,7,0
2015,"BUNCOMBE","Other",36.3636363636364,55,2
2015,"BUNCOMBE","White",2.41896468311563,2067,5
2015,"BURKE","Black",23.2558139534884,43,1
2015,"BURKE","Hispanic",10,100,1
2015,"BURKE","Native American",0,5,0
2015,"BURKE","Other",0,72,0
2015,"BURKE","White",7.41839762611276,674,5
2015,"CABARRUS","Black",19.0930787589499,419,8
2015,"CABARRUS","Hispanic",4.739336492891,422,2
2015,"CABARRUS","Native American",0,9,0
2015,"CABARRUS","Other",7.46268656716418,134,1
2015,"CABARRUS","White",3.42465753424658,1460,5
2015,"CALDWELL","Black",0,40,0
2015,"CALDWELL","Hispanic",14.4927536231884,69,1
2015,"CALDWELL","Native American",0,1,0
2015,"CALDWELL","Other",0,11,0
2015,"CALDWELL","White",8.91530460624071,673,6
2015,"CAMDEN","Black",0,6,0
2015,"CAMDEN","Hispanic",0,2,0
2015,"CAMDEN","Native American",0,1,0
2015,"CAMDEN","Other",0,2,0
2015,"CAMDEN","White",0,77,0
2015,"CARTERET","Black",0,36,0
2015,"CARTERET","Hispanic",25,40,1
2015,"CARTERET","Native American",0,2,0
2015,"CARTERET","Other",0,9,0
2015,"CARTERET","White",5.73613766730402,523,3
2015,"CASWELL","Black",17.8571428571429,56,1
2015,"CASWELL","Hispanic",0,14,0
2015,"CASWELL","Native American",0,1,0
2015,"CASWELL","White",0,120,0
2015,"CATAWBA","Black",30,200,6
2015,"CATAWBA","Hispanic",0,271,0
2015,"CATAWBA","Native American",0,4,0
2015,"CATAWBA","Other",22.7272727272727,132,3
2015,"CATAWBA","White",8.84173297966401,1131,10
2015,"CHATHAM","Black",13.5135135135135,74,1
2015,"CHATHAM","Hispanic",18.4049079754601,163,3
2015,"CHATHAM","Native American",0,3,0
2015,"CHATHAM","Other",0,13,0
2015,"CHATHAM","White",7.35294117647059,408,3
2015,"CHEROKEE","Black",0,4,0
2015,"CHEROKEE","Hispanic",111.111111111111,9,1
2015,"CHEROKEE","Native American",0,5,0
2015,"CHEROKEE","Other",0,12,0
2015,"CHEROKEE","White",5.23560209424084,191,1
2015,"CHOWAN","Black",25.974025974026,77,2
2015,"CHOWAN","Hispanic",0,8,0
2015,"CHOWAN","Native American",0,1,0
2015,"CHOWAN","White",0,80,0
2015,"CLAY","Black",1000,1,1
2015,"CLAY","Hispanic",0,3,0
2015,"CLAY","Other",0,2,0
2015,"CLAY","White",13.1578947368421,76,1
2015,"CLEVELAND","Black",14.8698884758364,269,4
2015,"CLEVELAND","Hispanic",0,48,0
2015,"CLEVELAND","Native American",0,1,0
2015,"CLEVELAND","Other",0,16,0
2015,"CLEVELAND","White",6.72947510094213,743,5
2015,"COLUMBUS","Black",5.78034682080925,173,1
2015,"COLUMBUS","Hispanic",0,54,0
2015,"COLUMBUS","Native American",0,30,0
2015,"COLUMBUS","Other",0,2,0
2015,"COLUMBUS","White",14.9253731343284,335,5
2015,"CRAVEN","Black",22.5563909774436,266,6
2015,"CRAVEN","Hispanic",0,161,0
2015,"CRAVEN","Native American",0,7,0
2015,"CRAVEN","Other",12.1951219512195,82,1
2015,"CRAVEN","White",3.22927879440258,929,3
2015,"CUMBERLAND","Black",12.532637075718,1915,24
2015,"CUMBERLAND","Hispanic",10.9140518417462,733,8
2015,"CUMBERLAND","Native American",12.1951219512195,82,1
2015,"CUMBERLAND","Other",10.4712041884817,191,2
2015,"CUMBERLAND","White",7.32302685109845,2458,18
2015,"CURRITUCK","Black",0,14,0
2015,"CURRITUCK","Hispanic",0,8,0
2015,"CURRITUCK","Other",0,4,0
2015,"CURRITUCK","White",0,228,0
2015,"DARE","Black",0,7,0
2015,"DARE","Hispanic",0,60,0
2015,"DARE","Native American",0,1,0
2015,"DARE","Other",0,2,0
2015,"DARE","White",3.74531835205992,267,1
2015,"DAVIDSON","Black",14.7783251231527,203,3
2015,"DAVIDSON","Hispanic",9.9502487562189,201,2
2015,"DAVIDSON","Native American",0,2,0
2015,"DAVIDSON","Other",0,36,0
2015,"DAVIDSON","White",9.21658986175115,1302,12
2015,"DAVIE","Black",0,28,0
2015,"DAVIE","Hispanic",0,53,0
2015,"DAVIE","Native American",0,1,0
2015,"DAVIE","Other",0,4,0
2015,"DAVIE","White",9.96677740863787,301,3
2015,"DUPLIN","Black",24.390243902439,164,4
2015,"DUPLIN","Hispanic",3.36700336700337,297,1
2015,"DUPLIN","Native American",0,2,0
2015,"DUPLIN","Other",0,2,0
2015,"DUPLIN","White",25.1798561151079,278,7
2015,"DURHAM","Black",10.9409190371991,1371,15
2015,"DURHAM","Hispanic",4.42477876106195,904,4
2015,"DURHAM","Native American",0,12,0
2015,"DURHAM","Other",0,267,0
2015,"DURHAM","White",3.6697247706422,1635,6
2015,"EDGECOMBE","Black",9.92555831265509,403,4
2015,"EDGECOMBE","Hispanic",0,54,0
2015,"EDGECOMBE","Native American",0,1,0
2015,"EDGECOMBE","Other",0,5,0
2015,"EDGECOMBE","White",5.84795321637427,171,1
2015,"FORSYTH","Black",8.0450522928399,1243,10
2015,"FORSYTH","Hispanic",8.10185185185185,864,7
2015,"FORSYTH","Native American",0,10,0
2015,"FORSYTH","Other",0,149,0
2015,"FORSYTH","White",6.82261208576998,2052,14
2015,"FRANKLIN","Black",33.1491712707182,181,6
2015,"FRANKLIN","Hispanic",0,91,0
2015,"FRANKLIN","Native American",0,1,0
2015,"FRANKLIN","Other",0,5,0
2015,"FRANKLIN","White",6.84931506849315,438,3
2015,"GASTON","Black",15.3846153846154,520,8
2015,"GASTON","Hispanic",4.21940928270042,237,1
2015,"GASTON","Native American",0,3,0
2015,"GASTON","Other",0,38,0
2015,"GASTON","White",6.42523364485981,1712,11
2015,"GATES","Black",50,20,1
2015,"GATES","Hispanic",0,3,0
2015,"GATES","White",0,79,0
