ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
1,"White",2015,"2015",46497,1448,"Alamance County, NC","05000US37001","alamance-county-nc"
1,"White",2015,"2015",39393,3027,"Alexander County, NC","05000US37003","alexander-county-nc"
1,"White",2015,"2015",38681,3310,"Alleghany County, NC","05000US37005","alleghany-county-nc"
1,"White",2015,"2015",43388,4318,"Anson County, NC","05000US37007","anson-county-nc"
1,"White",2015,"2015",36623,1067,"Ashe County, NC","05000US37009","ashe-county-nc"
1,"White",2015,"2015",38525,2881,"Avery County, NC","05000US37011","avery-county-nc"
1,"White",2015,"2015",46998,1935.0000000000002,"Beaufort County, NC","05000US37013","beaufort-county-nc"
1,"White",2015,"2015",44634,6706,"Bertie County, NC","05000US37015","bertie-county-nc"
1,"White",2015,"2015",40610,4407,"Bladen County, NC","05000US37017","bladen-county-nc"
1,"White",2015,"2015",49770,1710.0000000000002,"Brunswick County, NC","05000US37019","brunswick-county-nc"
1,"White",2015,"2015",46805,1090,"Buncombe County, NC","05000US37021","buncombe-county-nc"
1,"White",2015,"2015",41010,1538,"Burke County, NC","05000US37023","burke-county-nc"
1,"White",2015,"2015",59540,2040,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
1,"White",2015,"2015",36386,1362,"Caldwell County, NC","05000US37027","caldwell-county-nc"
1,"White",2015,"2015",61602,8923,"Camden County, NC","05000US37029","camden-county-nc"
1,"White",2015,"2015",50119,1662,"Carteret County, NC","05000US37031","carteret-county-nc"
1,"White",2015,"2015",40880,3009,"Caswell County, NC","05000US37033","caswell-county-nc"
1,"White",2015,"2015",47561,1606,"Catawba County, NC","05000US37035","catawba-county-nc"
1,"White",2015,"2015",61378,2214,"Chatham County, NC","05000US37037","chatham-county-nc"
1,"White",2015,"2015",34692,2078,"Cherokee County, NC","05000US37039","cherokee-county-nc"
1,"White",2015,"2015",48095,4483,"Chowan County, NC","05000US37041","chowan-county-nc"
1,"White",2015,"2015",37388,7809.999999999999,"Clay County, NC","05000US37043","clay-county-nc"
1,"White",2015,"2015",43965,1758.0000000000002,"Cleveland County, NC","05000US37045","cleveland-county-nc"
1,"White",2015,"2015",41415,2717,"Columbus County, NC","05000US37047","columbus-county-nc"
1,"White",2015,"2015",54139,2390,"Craven County, NC","05000US37049","craven-county-nc"
1,"White",2015,"2015",50065,1012,"Cumberland County, NC","05000US37051","cumberland-county-nc"
1,"White",2015,"2015",61576,4588,"Currituck County, NC","05000US37053","currituck-county-nc"
1,"White",2015,"2015",55418,2052,"Dare County, NC","05000US37055","dare-county-nc"
1,"White",2015,"2015",45868,1916.9999999999998,"Davidson County, NC","05000US37057","davidson-county-nc"
1,"White",2015,"2015",53615,2829,"Davie County, NC","05000US37059","davie-county-nc"
1,"White",2015,"2015",41124,2493,"Duplin County, NC","05000US37061","duplin-county-nc"
1,"White",2015,"2015",63510,1620,"Durham County, NC","05000US37063","durham-county-nc"
1,"White",2015,"2015",40699,3248,"Edgecombe County, NC","05000US37065","edgecombe-county-nc"
1,"White",2015,"2015",53046,1148,"Forsyth County, NC","05000US37067","forsyth-county-nc"
1,"White",2015,"2015",50847,2407,"Franklin County, NC","05000US37069","franklin-county-nc"
1,"White",2015,"2015",45474,963,"Gaston County, NC","05000US37071","gaston-county-nc"
1,"White",2015,"2015",51986,4164,"Gates County, NC","05000US37073","gates-county-nc"
1,"White",2015,"2015",35828,4289,"Graham County, NC","05000US37075","graham-county-nc"
1,"White",2015,"2015",56272,5066,"Granville County, NC","05000US37077","granville-county-nc"
1,"White",2015,"2015",40677,4472,"Greene County, NC","05000US37079","greene-county-nc"
1,"White",2015,"2015",56719,1047,"Guilford County, NC","05000US37081","guilford-county-nc"
1,"White",2015,"2015",45254,4118,"Halifax County, NC","05000US37083","halifax-county-nc"
1,"White",2015,"2015",51068,1248,"Harnett County, NC","05000US37085","harnett-county-nc"
1,"White",2015,"2015",42510,2467,"Haywood County, NC","05000US37087","haywood-county-nc"
1,"White",2015,"2015",47247,1812.9999999999998,"Henderson County, NC","05000US37089","henderson-county-nc"
1,"White",2015,"2015",42870,7251.999999999999,"Hertford County, NC","05000US37091","hertford-county-nc"
1,"White",2015,"2015",55712,2922,"Hoke County, NC","05000US37093","hoke-county-nc"
1,"White",2015,"2015",53348,17200,"Hyde County, NC","05000US37095","hyde-county-nc"
1,"White",2015,"2015",55471,1820,"Iredell County, NC","05000US37097","iredell-county-nc"
1,"White",2015,"2015",39363,3028,"Jackson County, NC","05000US37099","jackson-county-nc"
1,"White",2015,"2015",54415,1890,"Johnston County, NC","05000US37101","johnston-county-nc"
1,"White",2015,"2015",43750,4902,"Jones County, NC","05000US37103","jones-county-nc"
1,"White",2015,"2015",51879,3188,"Lee County, NC","05000US37105","lee-county-nc"
1,"White",2015,"2015",41064,2206,"Lenoir County, NC","05000US37107","lenoir-county-nc"
1,"White",2015,"2015",51369,1766,"Lincoln County, NC","05000US37109","lincoln-county-nc"
1,"White",2015,"2015",37085,2407,"McDowell County, NC","05000US37111","mcdowell-county-nc"
1,"White",2015,"2015",39966,2017.9999999999998,"Macon County, NC","05000US37113","macon-county-nc"
1,"White",2015,"2015",38289,3031,"Madison County, NC","05000US37115","madison-county-nc"
1,"White",2015,"2015",46131,3689,"Martin County, NC","05000US37117","martin-county-nc"
1,"White",2015,"2015",71296,927.0000000000001,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
1,"White",2015,"2015",37558,3532,"Mitchell County, NC","05000US37121","mitchell-county-nc"
1,"White",2015,"2015",37939,4759,"Montgomery County, NC","05000US37123","montgomery-county-nc"
1,"White",2015,"2015",55347,2058,"Moore County, NC","05000US37125","moore-county-nc"
1,"White",2015,"2015",51941,2356,"Nash County, NC","05000US37127","nash-county-nc"
1,"White",2015,"2015",54244,1795,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
1,"White",2015,"2015",44398,4185,"Northampton County, NC","05000US37131","northampton-county-nc"
1,"White",2015,"2015",48660,1305,"Onslow County, NC","05000US37133","onslow-county-nc"
1,"White",2015,"2015",64065,2224,"Orange County, NC","05000US37135","orange-county-nc"
1,"White",2015,"2015",51694,4279,"Pamlico County, NC","05000US37137","pamlico-county-nc"
1,"White",2015,"2015",53724,4219,"Pasquotank County, NC","05000US37139","pasquotank-county-nc"
1,"White",2015,"2015",51531,3223,"Pender County, NC","05000US37141","pender-county-nc"
1,"White",2015,"2015",47340,3691.9999999999995,"Perquimans County, NC","05000US37143","perquimans-county-nc"
1,"White",2015,"2015",46875,2162,"Person County, NC","05000US37145","person-county-nc"
1,"White",2015,"2015",50251,1749.9999999999998,"Pitt County, NC","05000US37147","pitt-county-nc"
1,"White",2015,"2015",48295,1921,"Polk County, NC","05000US37149","polk-county-nc"
1,"White",2015,"2015",43258,1746,"Randolph County, NC","05000US37151","randolph-county-nc"
1,"White",2015,"2015",38169,3125,"Richmond County, NC","05000US37153","richmond-county-nc"
1,"White",2015,"2015",38394,1678,"Robeson County, NC","05000US37155","robeson-county-nc"
1,"White",2015,"2015",41852,1658,"Rockingham County, NC","05000US37157","rockingham-county-nc"
1,"White",2015,"2015",47425,1469,"Rowan County, NC","05000US37159","rowan-county-nc"
1,"White",2015,"2015",37061,1949,"Rutherford County, NC","05000US37161","rutherford-county-nc"
1,"White",2015,"2015",41177,1638,"Sampson County, NC","05000US37163","sampson-county-nc"
1,"White",2015,"2015",42317,3543,"Scotland County, NC","05000US37165","scotland-county-nc"
1,"White",2015,"2015",43011,2842,"Stanly County, NC","05000US37167","stanly-county-nc"
1,"White",2015,"2015",40912,1833,"Stokes County, NC","05000US37169","stokes-county-nc"
1,"White",2015,"2015",36697,1185,"Surry County, NC","05000US37171","surry-county-nc"
1,"White",2015,"2015",38229,6408,"Swain County, NC","05000US37173","swain-county-nc"
1,"White",2015,"2015",45947,2949,"Transylvania County, NC","05000US37175","transylvania-county-nc"
1,"White",2015,"2015",35074,3308,"Tyrrell County, NC","05000US37177","tyrrell-county-nc"
1,"White",2015,"2015",69282,1751,"Union County, NC","05000US37179","union-county-nc"
1,"White",2015,"2015",44415,3720,"Vance County, NC","05000US37181","vance-county-nc"
1,"White",2015,"2015",77090,1200,"Wake County, NC","05000US37183","wake-county-nc"
1,"White",2015,"2015",47514,4619,"Warren County, NC","05000US37185","warren-county-nc"
1,"White",2015,"2015",44692,6577,"Washington County, NC","05000US37187","washington-county-nc"
1,"White",2015,"2015",37961,1957,"Watauga County, NC","05000US37189","watauga-county-nc"
1,"White",2015,"2015",49244,3658.0000000000005,"Wayne County, NC","05000US37191","wayne-county-nc"
1,"White",2015,"2015",33886,1860,"Wilkes County, NC","05000US37193","wilkes-county-nc"
1,"White",2015,"2015",51198,1751,"Wilson County, NC","05000US37195","wilson-county-nc"
1,"White",2015,"2015",38488,2536,"Yadkin County, NC","05000US37197","yadkin-county-nc"
1,"White",2015,"2015",37870,3196,"Yancey County, NC","05000US37199","yancey-county-nc"
2,"Black",2015,"2015",31451,3522,"Alamance County, NC","05000US37001","alamance-county-nc"
2,"Black",2015,"2015",44750,17658,"Alexander County, NC","05000US37003","alexander-county-nc"
2,"Black",2015,"2015",25400,2769,"Anson County, NC","05000US37007","anson-county-nc"
2,"Black",2015,"2015",13750,10673,"Ashe County, NC","05000US37009","ashe-county-nc"
2,"Black",2015,"2015",25176,2391,"Beaufort County, NC","05000US37013","beaufort-county-nc"
2,"Black",2015,"2015",24440,3992.0000000000005,"Bertie County, NC","05000US37015","bertie-county-nc"
2,"Black",2015,"2015",21756,2291,"Bladen County, NC","05000US37017","bladen-county-nc"
2,"Black",2015,"2015",29439,3610.9999999999995,"Brunswick County, NC","05000US37019","brunswick-county-nc"
2,"Black",2015,"2015",26065,3107,"Buncombe County, NC","05000US37021","buncombe-county-nc"
2,"Black",2015,"2015",26906,5842,"Burke County, NC","05000US37023","burke-county-nc"
2,"Black",2015,"2015",41394,1992.9999999999998,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
2,"Black",2015,"2015",20147,13081,"Caldwell County, NC","05000US37027","caldwell-county-nc"
2,"Black",2015,"2015",50125,15912,"Camden County, NC","05000US37029","camden-county-nc"
2,"Black",2015,"2015",24883,8701,"Carteret County, NC","05000US37031","carteret-county-nc"
2,"Black",2015,"2015",31483,5287,"Caswell County, NC","05000US37033","caswell-county-nc"
2,"Black",2015,"2015",27516,2746,"Catawba County, NC","05000US37035","catawba-county-nc"
2,"Black",2015,"2015",29673,5546,"Chatham County, NC","05000US37037","chatham-county-nc"
2,"Black",2015,"2015",12989,6987.000000000001,"Cherokee County, NC","05000US37039","cherokee-county-nc"
2,"Black",2015,"2015",20970,3691.9999999999995,"Chowan County, NC","05000US37041","chowan-county-nc"
2,"Black",2015,"2015",24832,2122,"Cleveland County, NC","05000US37045","cleveland-county-nc"
2,"Black",2015,"2015",23478,3317,"Columbus County, NC","05000US37047","columbus-county-nc"
2,"Black",2015,"2015",30249,3042,"Craven County, NC","05000US37049","craven-county-nc"
2,"Black",2015,"2015",36925,1112,"Cumberland County, NC","05000US37051","cumberland-county-nc"
2,"Black",2015,"2015",55625,19477,"Currituck County, NC","05000US37053","currituck-county-nc"
2,"Black",2015,"2015",33500,15583,"Dare County, NC","05000US37055","dare-county-nc"
2,"Black",2015,"2015",30735,2896,"Davidson County, NC","05000US37057","davidson-county-nc"
2,"Black",2015,"2015",35945,9289,"Davie County, NC","05000US37059","davie-county-nc"
2,"Black",2015,"2015",25208,3078,"Duplin County, NC","05000US37061","duplin-county-nc"
2,"Black",2015,"2015",39332,1656,"Durham County, NC","05000US37063","durham-county-nc"
2,"Black",2015,"2015",28421,2022,"Edgecombe County, NC","05000US37065","edgecombe-county-nc"
2,"Black",2015,"2015",29527,1383,"Forsyth County, NC","05000US37067","forsyth-county-nc"
2,"Black",2015,"2015",27624,1625,"Franklin County, NC","05000US37069","franklin-county-nc"
2,"Black",2015,"2015",31668,1845,"Gaston County, NC","05000US37071","gaston-county-nc"
2,"Black",2015,"2015",39180,8646,"Gates County, NC","05000US37073","gates-county-nc"
2,"Black",2015,"2015",33947,4559,"Granville County, NC","05000US37077","granville-county-nc"
2,"Black",2015,"2015",32725,4541,"Greene County, NC","05000US37079","greene-county-nc"
2,"Black",2015,"2015",33980,1021,"Guilford County, NC","05000US37081","guilford-county-nc"
2,"Black",2015,"2015",23531,2092,"Halifax County, NC","05000US37083","halifax-county-nc"
2,"Black",2015,"2015",34185,2152,"Harnett County, NC","05000US37085","harnett-county-nc"
2,"Black",2015,"2015",27431,18823,"Haywood County, NC","05000US37087","haywood-county-nc"
2,"Black",2015,"2015",23319,4249,"Henderson County, NC","05000US37089","henderson-county-nc"
2,"Black",2015,"2015",25381,2434,"Hertford County, NC","05000US37091","hertford-county-nc"
2,"Black",2015,"2015",34740,2656,"Hoke County, NC","05000US37093","hoke-county-nc"
2,"Black",2015,"2015",33958,9550,"Hyde County, NC","05000US37095","hyde-county-nc"
2,"Black",2015,"2015",31184,2429,"Iredell County, NC","05000US37097","iredell-county-nc"
2,"Black",2015,"2015",22692,14288.999999999998,"Jackson County, NC","05000US37099","jackson-county-nc"
2,"Black",2015,"2015",39871,4699,"Johnston County, NC","05000US37101","johnston-county-nc"
2,"Black",2015,"2015",23341,3690,"Jones County, NC","05000US37103","jones-county-nc"
2,"Black",2015,"2015",30547,3412,"Lee County, NC","05000US37105","lee-county-nc"
2,"Black",2015,"2015",26813,1220,"Lenoir County, NC","05000US37107","lenoir-county-nc"
2,"Black",2015,"2015",31250,5079,"Lincoln County, NC","05000US37109","lincoln-county-nc"
2,"Black",2015,"2015",20744,7353,"McDowell County, NC","05000US37111","mcdowell-county-nc"
2,"Black",2015,"2015",27717,3141,"Martin County, NC","05000US37117","martin-county-nc"
2,"Black",2015,"2015",39159,931.0000000000001,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
2,"Black",2015,"2015",21250,4175,"Montgomery County, NC","05000US37123","montgomery-county-nc"
2,"Black",2015,"2015",25659,3212,"Moore County, NC","05000US37125","moore-county-nc"
2,"Black",2015,"2015",31232,1891,"Nash County, NC","05000US37127","nash-county-nc"
2,"Black",2015,"2015",29279,2382,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
2,"Black",2015,"2015",22484,2537,"Northampton County, NC","05000US37131","northampton-county-nc"
2,"Black",2015,"2015",36334,3934.9999999999995,"Onslow County, NC","05000US37133","onslow-county-nc"
2,"Black",2015,"2015",36400,2458,"Orange County, NC","05000US37135","orange-county-nc"
2,"Black",2015,"2015",24833,4104,"Pamlico County, NC","05000US37137","pamlico-county-nc"
2,"Black",2015,"2015",32445,3513,"Pasquotank County, NC","05000US37139","pasquotank-county-nc"
2,"Black",2015,"2015",27000,4790,"Pender County, NC","05000US37141","pender-county-nc"
2,"Black",2015,"2015",23326,4532,"Perquimans County, NC","05000US37143","perquimans-county-nc"
2,"Black",2015,"2015",27679,6724,"Person County, NC","05000US37145","person-county-nc"
2,"Black",2015,"2015",27672,2180,"Pitt County, NC","05000US37147","pitt-county-nc"
2,"Black",2015,"2015",22292,13264,"Polk County, NC","05000US37149","polk-county-nc"
2,"Black",2015,"2015",34034,3812,"Randolph County, NC","05000US37151","randolph-county-nc"
2,"Black",2015,"2015",22797,2790,"Richmond County, NC","05000US37153","richmond-county-nc"
2,"Black",2015,"2015",24404,1501,"Robeson County, NC","05000US37155","robeson-county-nc"
2,"Black",2015,"2015",27470,3656,"Rockingham County, NC","05000US37157","rockingham-county-nc"
2,"Black",2015,"2015",28766,2440,"Rowan County, NC","05000US37159","rowan-county-nc"
2,"Black",2015,"2015",25833,10626,"Rutherford County, NC","05000US37161","rutherford-county-nc"
2,"Black",2015,"2015",25927,1911,"Sampson County, NC","05000US37163","sampson-county-nc"
2,"Black",2015,"2015",18483,2053,"Scotland County, NC","05000US37165","scotland-county-nc"
2,"Black",2015,"2015",23048,2925,"Stanly County, NC","05000US37167","stanly-county-nc"
2,"Black",2015,"2015",30000,11610,"Stokes County, NC","05000US37169","stokes-county-nc"
2,"Black",2015,"2015",23427,5877,"Surry County, NC","05000US37171","surry-county-nc"
2,"Black",2015,"2015",38125,33530,"Transylvania County, NC","05000US37175","transylvania-county-nc"
2,"Black",2015,"2015",21074,1215,"Tyrrell County, NC","05000US37177","tyrrell-county-nc"
2,"Black",2015,"2015",46942,2932,"Union County, NC","05000US37179","union-county-nc"
2,"Black",2015,"2015",26095,2451,"Vance County, NC","05000US37181","vance-county-nc"
2,"Black",2015,"2015",44597,1679,"Wake County, NC","05000US37183","wake-county-nc"
2,"Black",2015,"2015",25938,2257,"Warren County, NC","05000US37185","warren-county-nc"
2,"Black",2015,"2015",23253,5888,"Washington County, NC","05000US37187","washington-county-nc"
2,"Black",2015,"2015",50625,45692,"Watauga County, NC","05000US37189","watauga-county-nc"
2,"Black",2015,"2015",31059,1878.9999999999998,"Wayne County, NC","05000US37191","wayne-county-nc"
2,"Black",2015,"2015",31173,7482,"Wilkes County, NC","05000US37193","wilkes-county-nc"
2,"Black",2015,"2015",29420,2958,"Wilson County, NC","05000US37195","wilson-county-nc"
2,"Black",2015,"2015",24332,10597,"Yadkin County, NC","05000US37197","yadkin-county-nc"
2,"Black",2015,"2015",37993,16744,"Yancey County, NC","05000US37199","yancey-county-nc"
3,"Native American",2015,"2015",22167,6000,"Alamance County, NC","05000US37001","alamance-county-nc"
3,"Native American",2015,"2015",53276,30599,"Alleghany County, NC","05000US37005","alleghany-county-nc"
3,"Native American",2015,"2015",60500,59717.00000000001,"Bertie County, NC","05000US37015","bertie-county-nc"
3,"Native American",2015,"2015",22566,15523,"Bladen County, NC","05000US37017","bladen-county-nc"
